"날짜","종가","시가","고가","저가","거래량","변동 %"
"2024- 01- 26","668.00","644.00","675.00","639.00","24.53M","3.73%"
"2024- 01- 25","644.00","656.00","666.00","635.00","23.63M","-1.83%"
"2024- 01- 24","656.00","664.00","665.00","639.00","26.03M","-1.06%"
"2024- 01- 23","663.00","662.00","673.00","622.00","47.26M","0.15%"
"2024- 01- 22","662.00","695.00","698.00","661.00","29.47M","-4.75%"
"2024- 01- 21","695.00","710.00","720.00","693.00","14.01M","-2.11%"
"2024- 01- 20","710.00","699.00","716.00","688.00","20.61M","1.43%"
"2024- 01- 19","700.00","697.00","700.00","656.00","32.35M","0.43%"
"2024- 01- 18","697.00","727.00","727.00","692.00","27.76M","-4.13%"
"2024- 01- 17","727.00","736.00","740.00","721.00","18.75M","-1.09%"
"2024- 01- 16","735.00","725.00","751.00","725.00","19.98M","1.52%"
"2024- 01- 15","724.00","722.00","742.00","718.00","22.46M","0.14%"
"2024- 01- 14","723.00","756.00","757.00","720.00","23.35M","-4.37%"
"2024- 01- 13","756.00","760.00","766.00","727.00","30.31M","-0.53%"
"2024- 01- 12","760.00","799.00","807.00","735.00","67.22M","-4.88%"
"2024- 01- 11","799.00","773.00","842.00","763.00","113.19M","3.50%"
"2024- 01- 10","772.00","689.00","806.00","658.00","91.57M","12.05%"
"2024- 01- 09","689.00","727.00","730.00","668.00","62.58M","-5.10%"
"2024- 01- 08","726.00","667.00","729.00","624.00","93.35M","9.01%"
"2024- 01- 07","666.00","707.00","719.00","656.00","34.95M","-5.67%"
"2024- 01- 06","706.00","728.00","731.00","686.00","34.73M","-3.02%"
"2024- 01- 05","728.00","768.00","770.00","709.00","36.58M","-5.21%"
"2024- 01- 04","768.00","762.00","776.00","739.00","39.15M","0.66%"
"2024- 01- 03","763.00","812.00","824.00","650.00","108.26M","-6.03%"
"2024- 01- 02","812.00","830.00","846.00","810.00","47.18M","-2.17%"
"2024- 01- 01","830.00","805.00","832.00","801.00","28.84M","3.23%"
"2023- 12- 31","804.00","807.00","816.00","799.00","28.72M","-0.50%"
"2023- 12- 30","808.00","815.00","822.00","801.00","34.18M","-0.98%"
"2023- 12- 29","816.00","824.00","831.00","797.00","76.63M","-0.85%"
"2023- 12- 28","823.00","845.00","898.00","819.00","143.88M","-2.49%"
"2023- 12- 27","844.00","816.00","857.00","783.00","73.68M","3.56%"
"2023- 12- 26","815.00","831.00","836.00","777.00","70.68M","-1.93%"
"2023- 12- 25","831.00","799.00","845.00","792.00","62.60M","4.14%"
"2023- 12- 24","798.00","829.00","852.00","798.00","76.24M","-3.74%"
"2023- 12- 23","829.00","844.00","845.00","814.00","44.11M","-1.78%"
"2023- 12- 22","844.00","862.00","884.00","823.00","112.73M","-2.20%"
"2023- 12- 21","863.00","801.00","869.00","792.00","99.33M","7.74%"
"2023- 12- 20","801.00","788.00","824.00","776.00","86.89M","1.65%"
"2023- 12- 19","788.00","820.00","838.00","776.00","88.30M","-4.14%"
"2023- 12- 18","822.00","796.00","822.00","741.00","119.00M","3.27%"
"2023- 12- 17","796.00","834.00","847.00","792.00","78.17M","-4.44%"
"2023- 12- 16","833.00","831.00","855.00","810.00","88.34M","0.12%"
"2023- 12- 15","832.00","880.00","897.00","831.00","134.38M","-5.56%"
"2023- 12- 14","881.00","922.00","947.00","864.00","275.09M","-4.45%"
"2023- 12- 13","922.00","803.00","935.00","762.00","302.09M","14.82%"
"2023- 12- 12","803.00","761.00","833.00","760.00","197.01M","5.66%"
"2023- 12- 11","760.00","813.00","817.00","722.00","178.40M","-6.63%"
"2023- 12- 10","814.00","795.00","837.00","779.00","214.56M","2.39%"
"2023- 12- 09","795.00","744.00","876.00","740.00","616.75M","7.00%"
"2023- 12- 08","743.00","624.00","779.00","619.00","318.19M","19.07%"
"2023- 12- 07","624.00","610.00","629.00","594.00","59.28M","2.30%"
"2023- 12- 06","610.00","582.00","627.00","574.00","94.21M","4.99%"
"2023- 12- 05","581.00","551.00","583.00","537.00","42.96M","5.44%"
"2023- 12- 04","551.00","529.00","555.00","529.00","44.93M","4.16%"
"2023- 12- 03","529.00","529.00","538.00","519.00","19.82M","-0.19%"
"2023- 12- 02","530.00","513.00","530.00","513.00","14.11M","3.11%"
"2023- 12- 01","514.00","504.00","516.00","501.00","15.56M","1.98%"
"2023- 11- 30","504.00","511.00","513.00","500.00","18.94M","-1.37%"
"2023- 11- 29","511.00","515.00","520.00","507.00","21.44M","-0.78%"
"2023- 11- 28","515.00","511.00","519.00","497.00","21.28M","0.78%"
"2023- 11- 27","511.00","519.00","526.00","503.00","24.94M","-1.54%"
"2023- 11- 26","519.00","527.00","529.00","511.00","20.95M","-1.52%"
"2023- 11- 25","527.00","518.00","530.00","516.00","20.63M","1.74%"
"2023- 11- 24","518.00","519.00","532.00","515.00","39.93M","0.00%"
"2023- 11- 23","518.00","508.00","519.00","504.00","22.84M","1.97%"
"2023- 11- 22","508.00","483.00","517.00","482.00","25.98M","4.96%"
"2023- 11- 21","484.00","509.00","523.00","482.00","42.01M","-5.10%"
"2023- 11- 20","510.00","511.00","532.00","507.00","37.26M","-0.58%"
"2023- 11- 19","513.00","507.00","514.00","496.00","29.94M","1.18%"
"2023- 11- 18","507.00","496.00","508.00","472.00","34.06M","2.22%"
"2023- 11- 17","496.00","503.00","511.00","481.00","53.28M","-1.00%"
"2023- 11- 16","501.00","505.00","548.00","487.00","123.70M","-0.79%"
"2023- 11- 15","505.00","482.00","506.00","470.00","36.58M","4.77%"
"2023- 11- 14","482.00","482.00","499.00","469.00","55.99M","0.00%"
"2023- 11- 13","482.00","511.00","517.00","479.00","52.92M","-5.68%"
"2023- 11- 12","511.00","514.00","520.00","498.00","31.75M","-0.58%"
"2023- 11- 11","514.00","518.00","526.00","496.00","47.48M","-0.77%"
"2023- 11- 10","518.00","496.00","521.00","489.00","55.57M","4.44%"
"2023- 11- 09","496.00","477.00","511.00","475.00","81.83M","3.98%"
"2023- 11- 08","477.00","469.00","479.00","466.00","24.81M","1.71%"
"2023- 11- 07","469.00","483.00","489.00","449.00","50.74M","-3.10%"
"2023- 11- 06","484.00","459.00","502.00","452.00","55.40M","5.68%"
"2023- 11- 05","458.00","440.00","470.00","437.00","46.65M","4.09%"
"2023- 11- 04","440.00","443.00","445.00","433.00","30.87M","-0.68%"
"2023- 11- 03","443.00","439.00","445.00","418.00","52.91M","1.14%"
"2023- 11- 02","438.00","416.00","448.00","406.00","60.34M","5.04%"
"2023- 11- 01","417.00","399.00","419.00","388.00","48.03M","4.51%"
"2023- 10- 31","399.00","410.00","414.00","388.00","49.77M","-2.68%"
"2023- 10- 30","410.00","400.00","411.00","397.00","24.01M","2.50%"
"2023- 10- 29","400.00","395.00","405.00","393.00","16.66M","1.27%"
"2023- 10- 28","395.00","393.00","404.00","392.00","21.02M","0.51%"
"2023- 10- 27","393.00","387.00","396.00","378.00","25.02M","1.29%"
"2023- 10- 26","388.00","379.00","401.00","378.00","54.26M","2.65%"
"2023- 10- 25","378.00","375.00","390.00","374.00","28.53M","0.80%"
"2023- 10- 24","375.00","375.00","391.00","369.00","59.42M","0.00%"
"2023- 10- 23","375.00","354.00","376.00","354.00","41.46M","5.34%"
"2023- 10- 22","356.00","349.00","356.00","346.00","15.41M","2.01%"
"2023- 10- 21","349.00","341.00","354.00","339.00","20.82M","2.35%"
"2023- 10- 20","341.00","335.00","343.00","333.00","21.98M","1.79%"
"2023- 10- 19","335.00","332.00","337.00","328.00","12.67M","0.90%"
"2023- 10- 18","332.00","335.00","338.00","331.00","12.25M","-0.90%"
"2023- 10- 17","335.00","341.00","343.00","335.00","17.93M","-1.76%"
"2023- 10- 16","341.00","338.00","353.00","338.00","20.14M","0.89%"
"2023- 10- 15","338.00","338.00","340.00","335.00","6.49M","-0.29%"
"2023- 10- 14","339.00","338.00","341.00","337.00","3.60M","0.30%"
"2023- 10- 13","338.00","338.00","343.00","336.00","4.16M","0.00%"
"2023- 10- 12","338.00","339.00","339.00","332.00","6.24M","-0.29%"
"2023- 10- 11","339.00","339.00","340.00","333.00","7.98M","0.00%"
"2023- 10- 10","339.00","342.00","346.00","337.00","7.55M","-0.88%"
"2023- 10- 09","342.00","349.00","353.00","340.00","19.07M","-2.01%"
"2023- 10- 08","349.00","350.00","352.00","347.00","7.12M","-0.29%"
"2023- 10- 07","350.00","358.00","360.00","347.00","13.56M","-2.23%"
"2023- 10- 06","358.00","353.00","361.00","353.00","10.53M","1.42%"
"2023- 10- 05","353.00","351.00","358.00","347.00","12.45M","0.57%"
"2023- 10- 04","351.00","354.00","355.00","344.00","11.39M","-1.13%"
"2023- 10- 03","355.00","352.00","361.00","349.00","16.82M","0.85%"
"2023- 10- 02","352.00","359.00","365.00","350.00","17.94M","-1.68%"
"2023- 10- 01","358.00","345.00","361.00","344.00","17.41M","4.07%"
"2023- 09- 30","344.00","338.00","345.00","337.00","7.94M","1.78%"
"2023- 09- 29","338.00","337.00","346.00","336.00","14.37M","0.30%"
"2023- 09- 28","337.00","333.00","340.00","332.00","8.18M","1.20%"
"2023- 09- 27","333.00","332.00","338.00","331.00","9.42M","0.30%"
"2023- 09- 26","332.00","332.00","336.00","331.00","6.75M","0.00%"
"2023- 09- 25","332.00","328.00","333.00","326.00","8.49M","1.22%"
"2023- 09- 24","328.00","332.00","333.00","327.00","10.27M","-1.50%"
"2023- 09- 23","333.00","332.00","334.00","330.00","8.39M","0.30%"
"2023- 09- 22","332.00","333.00","335.00","329.00","18.67M","-0.30%"
"2023- 09- 21","333.00","339.00","342.00","332.00","13.36M","-1.77%"
"2023- 09- 20","339.00","342.00","345.00","337.00","12.75M","-0.88%"
"2023- 09- 19","342.00","338.00","345.00","336.00","12.00M","1.18%"
"2023- 09- 18","338.00","333.00","344.00","330.00","14.91M","1.50%"
"2023- 09- 17","333.00","340.00","340.00","331.00","11.89M","-1.77%"
"2023- 09- 16","339.00","338.00","343.00","336.00","16.52M","0.30%"
"2023- 09- 15","338.00","339.00","345.00","333.00","15.30M","-0.29%"
"2023- 09- 14","339.00","336.00","342.00","333.00","10.87M","0.89%"
"2023- 09- 13","336.00","333.00","339.00","331.00","6.95M","0.90%"
"2023- 09- 12","333.00","331.00","342.00","329.00","11.58M","0.60%"
"2023- 09- 11","331.00","339.00","340.00","324.00","16.59M","-2.36%"
"2023- 09- 10","339.00","345.00","346.00","335.00","13.37M","-1.74%"
"2023- 09- 09","345.00","347.00","348.00","345.00","4.22M","-0.58%"
"2023- 09- 08","347.00","351.00","352.00","345.00","8.42M","-1.14%"
"2023- 09- 07","351.00","350.00","352.00","345.00","7.61M","0.29%"
"2023- 09- 06","350.00","351.00","354.00","345.00","7.00M","-0.28%"
"2023- 09- 05","351.00","347.00","353.00","345.00","7.89M","1.15%"
"2023- 09- 04","347.00","347.00","352.00","344.00","8.04M","0.00%"
"2023- 09- 03","347.00","349.00","350.00","345.00","6.48M","-0.57%"
"2023- 09- 02","349.00","350.00","352.00","345.00","6.07M","-0.29%"
"2023- 09- 01","350.00","349.00","353.00","346.00","9.20M","0.00%"
"2023- 08- 31","350.00","361.00","363.00","345.00","20.42M","-2.78%"
"2023- 08- 30","360.00","368.00","369.00","354.00","18.84M","-2.17%"
"2023- 08- 29","368.00","361.00","379.00","353.00","27.24M","1.66%"
"2023- 08- 28","362.00","357.00","362.00","350.00","10.15M","1.40%"
"2023- 08- 27","357.00","355.00","360.00","354.00","6.53M","0.56%"
"2023- 08- 26","355.00","355.00","356.00","351.00","5.61M","0.00%"
"2023- 08- 25","355.00","362.00","367.00","352.00","10.61M","-1.66%"
"2023- 08- 24","361.00","365.00","367.00","355.00","12.08M","-1.10%"
"2023- 08- 23","365.00","355.00","366.00","353.00","11.57M","2.82%"
"2023- 08- 22","355.00","361.00","362.00","345.00","17.34M","-1.66%"
"2023- 08- 21","361.00","371.00","374.00","356.00","9.40M","-2.96%"
"2023- 08- 20","372.00","370.00","375.00","363.00","13.23M","0.27%"
"2023- 08- 19","371.00","362.00","373.00","359.00","10.11M","2.49%"
"2023- 08- 18","362.00","351.00","368.00","349.00","18.85M","3.13%"
"2023- 08- 17","351.00","373.00","378.00","341.00","27.86M","-5.90%"
"2023- 08- 16","373.00","380.00","382.00","363.00","23.51M","-1.84%"
"2023- 08- 15","380.00","388.00","391.00","375.00","14.54M","-2.06%"
"2023- 08- 14","388.00","387.00","391.00","384.00","11.10M","0.26%"
"2023- 08- 13","387.00","390.00","392.00","385.00","10.87M","-0.77%"
"2023- 08- 12","390.00","392.00","393.00","388.00","7.29M","-0.51%"
"2023- 08- 11","392.00","393.00","396.00","391.00","7.76M","-0.25%"
"2023- 08- 10","393.00","400.00","401.00","393.00","10.16M","-1.75%"
"2023- 08- 09","400.00","393.00","401.00","393.00","16.14M","1.78%"
"2023- 08- 08","393.00","384.00","399.00","384.00","14.05M","2.34%"
"2023- 08- 07","384.00","387.00","393.00","378.00","20.55M","-0.78%"
"2023- 08- 06","387.00","388.00","393.00","386.00","10.70M","-0.26%"
"2023- 08- 05","388.00","387.00","390.00","383.00","11.98M","0.26%"
"2023- 08- 04","387.00","385.00","393.00","384.00","19.23M","0.26%"
"2023- 08- 03","386.00","394.00","396.00","384.00","23.53M","-2.03%"
"2023- 08- 02","394.00","403.00","406.00","393.00","16.13M","-2.23%"
"2023- 08- 01","403.00","399.00","404.00","389.00","24.34M","1.00%"
"2023- 07- 31","399.00","408.00","412.00","398.00","17.68M","-2.21%"
"2023- 07- 30","408.00","405.00","411.00","397.00","33.42M","0.99%"
"2023- 07- 29","404.00","401.00","406.00","400.00","12.84M","0.50%"
"2023- 07- 28","402.00","398.00","406.00","397.00","18.80M","0.75%"
"2023- 07- 27","399.00","396.00","405.00","395.00","26.42M","0.76%"
"2023- 07- 26","396.00","395.00","402.00","388.00","27.70M","0.25%"
"2023- 07- 25","395.00","396.00","400.00","391.00","26.88M","-0.50%"
"2023- 07- 24","397.00","410.00","413.00","391.00","42.10M","-3.17%"
"2023- 07- 23","410.00","404.00","412.00","400.00","29.56M","1.74%"
"2023- 07- 22","403.00","407.00","409.00","399.00","29.70M","-0.98%"
"2023- 07- 21","407.00","410.00","412.00","402.00","43.59M","-0.49%"
"2023- 07- 20","409.00","415.00","429.00","406.00","191.16M","-1.45%"
"2023- 07- 19","415.00","401.00","420.00","398.00","194.87M","3.23%"
"2023- 07- 18","402.00","400.00","404.00","388.00","42.08M","0.50%"
"2023- 07- 17","400.00","406.00","410.00","394.00","43.37M","-1.48%"
"2023- 07- 16","406.00","419.00","421.00","403.00","60.89M","-3.10%"
"2023- 07- 15","419.00","422.00","433.00","416.00","51.59M","-0.71%"
"2023- 07- 14","422.00","455.00","494.00","410.00","316.58M","-7.05%"
"2023- 07- 13","454.00","378.00","493.00","372.00","367.89M","20.11%"
"2023- 07- 12","378.00","384.00","387.00","374.00","18.38M","-1.31%"
"2023- 07- 11","383.00","379.00","386.00","379.00","17.42M","1.06%"
"2023- 07- 10","379.00","376.00","384.00","369.00","23.88M","1.07%"
"2023- 07- 09","375.00","384.00","386.00","374.00","16.43M","-2.34%"
"2023- 07- 08","384.00","378.00","388.00","373.00","16.52M","1.59%"
"2023- 07- 07","378.00","371.00","378.00","369.00","10.80M","1.89%"
"2023- 07- 06","371.00","376.00","387.00","368.00","27.92M","-1.33%"
"2023- 07- 05","376.00","385.00","390.00","371.00","26.86M","-2.34%"
"2023- 07- 04","385.00","393.00","398.00","383.00","34.03M","-1.79%"
"2023- 07- 03","392.00","388.00","395.00","385.00","30.07M","1.03%"
"2023- 07- 02","388.00","390.00","390.00","380.00","36.81M","-0.51%"
"2023- 07- 01","390.00","381.00","392.00","375.00","56.36M","2.09%"
"2023- 06- 30","382.00","367.00","398.00","358.00","77.36M","3.80%"
"2023- 06- 29","368.00","355.00","370.00","354.00","24.08M","3.95%"
"2023- 06- 28","354.00","378.00","379.00","352.00","30.92M","-6.60%"
"2023- 06- 27","379.00","372.00","383.00","368.00","22.59M","1.88%"
"2023- 06- 26","372.00","386.00","388.00","368.00","32.47M","-3.63%"
"2023- 06- 25","386.00","385.00","406.00","383.00","44.01M","0.00%"
"2023- 06- 24","386.00","393.00","396.00","381.00","42.66M","-2.28%"
"2023- 06- 23","395.00","380.00","399.00","379.00","42.44M","4.22%"
"2023- 06- 22","379.00","374.00","399.00","373.00","46.79M","1.34%"
"2023- 06- 21","374.00","353.00","377.00","351.00","41.63M","6.25%"
"2023- 06- 20","352.00","343.00","354.00","332.00","26.19M","2.33%"
"2023- 06- 19","344.00","341.00","345.00","337.00","14.64M","0.88%"
"2023- 06- 18","341.00","349.00","353.00","340.00","14.10M","-2.29%"
"2023- 06- 17","349.00","346.00","358.00","342.00","19.05M","0.87%"
"2023- 06- 16","346.00","342.00","350.00","334.00","17.98M","1.17%"
"2023- 06- 15","342.00","345.00","349.00","331.00","33.58M","-0.87%"
"2023- 06- 14","345.00","359.00","363.00","338.00","28.24M","-3.90%"
"2023- 06- 13","359.00","361.00","378.00","354.00","39.91M","-0.55%"
"2023- 06- 12","361.00","360.00","377.00","351.00","62.14M","0.28%"
"2023- 06- 11","360.00","364.00","370.00","345.00","74.15M","-1.10%"
"2023- 06- 10","364.00","389.00","389.00","315.00","218.96M","-6.19%"
"2023- 06- 09","388.00","426.00","427.00","382.00","77.48M","-8.92%"
"2023- 06- 08","426.00","428.00","437.00","422.00","22.37M","-0.47%"
"2023- 06- 07","428.00","466.00","466.00","423.00","44.83M","-8.15%"
"2023- 06- 06","466.00","469.00","472.00","445.00","26.05M","-0.43%"
"2023- 06- 05","468.00","500.00","502.00","462.00","21.39M","-6.21%"
"2023- 06- 04","499.00","498.00","505.00","497.00","7.38M","0.20%"
"2023- 06- 03","498.00","500.00","502.00","495.00","4.58M","-0.40%"
"2023- 06- 02","500.00","487.00","504.00","484.00","12.38M","2.67%"
"2023- 06- 01","487.00","500.00","502.00","485.00","13.80M","-2.60%"
"2023- 05- 31","500.00","502.00","508.00","497.00","12.10M","-0.60%"
"2023- 05- 30","503.00","504.00","512.00","501.00","8.90M","-0.20%"
"2023- 05- 29","504.00","509.00","515.00","502.00","9.51M","-1.18%"
"2023- 05- 28","510.00","489.00","511.00","488.00","13.48M","4.29%"
"2023- 05- 27","489.00","484.00","491.00","483.00","4.80M","1.03%"
"2023- 05- 26","484.00","482.00","491.00","475.00","10.69M","0.41%"
"2023- 05- 25","482.00","490.00","491.00","478.00","11.37M","-1.43%"
"2023- 05- 24","489.00","494.00","496.00","485.00","9.64M","-1.21%"
"2023- 05- 23","495.00","492.00","499.00","489.00","8.07M","0.61%"
"2023- 05- 22","492.00","485.00","501.00","480.00","15.71M","1.44%"
"2023- 05- 21","485.00","492.00","494.00","482.00","8.12M","-1.42%"
"2023- 05- 20","492.00","495.00","496.00","490.00","6.70M","-0.61%"
"2023- 05- 19","495.00","501.00","504.00","493.00","9.49M","-1.20%"
"2023- 05- 18","501.00","502.00","512.00","496.00","14.05M","-0.20%"
"2023- 05- 17","502.00","496.00","510.00","492.00","14.52M","1.21%"
"2023- 05- 16","496.00","494.00","499.00","489.00","9.17M","0.20%"
"2023- 05- 15","495.00","501.00","507.00","494.00","10.20M","-1.20%"
"2023- 05- 14","501.00","495.00","505.00","493.00","5.93M","1.21%"
"2023- 05- 13","495.00","502.00","504.00","492.00","5.90M","-1.39%"
"2023- 05- 12","502.00","485.00","503.00","480.00","19.74M","3.51%"
"2023- 05- 11","485.00","494.00","496.00","474.00","19.15M","-1.82%"
"2023- 05- 10","494.00","489.00","501.00","476.00","18.46M","1.02%"
"2023- 05- 09","489.00","492.00","497.00","484.00","12.67M","-0.61%"
"2023- 05- 08","492.00","505.00","508.00","482.00","24.36M","-2.57%"
"2023- 05- 07","505.00","508.00","512.00","502.00","7.83M","-0.59%"
"2023- 05- 06","508.00","522.00","527.00","503.00","14.33M","-2.68%"
"2023- 05- 05","522.00","518.00","527.00","514.00","10.85M","0.77%"
"2023- 05- 04","518.00","525.00","528.00","516.00","9.84M","-1.52%"
"2023- 05- 03","526.00","524.00","530.00","508.00","15.82M","0.19%"
"2023- 05- 02","525.00","519.00","530.00","513.00","10.62M","0.96%"
"2023- 05- 01","520.00","529.00","534.00","513.00","17.72M","-1.89%"
"2023- 04- 30","530.00","536.00","554.00","529.00","15.14M","-1.12%"
"2023- 04- 29","536.00","539.00","543.00","533.00","10.73M","-0.56%"
"2023- 04- 28","539.00","546.00","549.00","532.00","17.11M","-1.46%"
"2023- 04- 27","547.00","536.00","557.00","536.00","28.97M","2.05%"
"2023- 04- 26","536.00","527.00","554.00","512.00","43.94M","1.71%"
"2023- 04- 25","527.00","512.00","529.00","503.00","18.77M","2.93%"
"2023- 04- 24","512.00","519.00","529.00","509.00","21.58M","-1.16%"
"2023- 04- 23","518.00","528.00","529.00","512.00","11.49M","-1.89%"
"2023- 04- 22","528.00","511.00","534.00","506.00","20.97M","3.33%"
"2023- 04- 21","511.00","534.00","541.00","504.00","33.26M","-4.31%"
"2023- 04- 20","534.00","553.00","561.00","527.00","34.36M","-3.61%"
"2023- 04- 19","554.00","578.00","579.00","545.00","36.53M","-4.15%"
"2023- 04- 18","578.00","571.00","586.00","561.00","28.48M","1.40%"
"2023- 04- 17","570.00","589.00","590.00","568.00","40.24M","-3.23%"
"2023- 04- 16","589.00","594.00","602.00","581.00","44.39M","-0.67%"
"2023- 04- 15","593.00","571.00","605.00","565.00","71.87M","3.85%"
"2023- 04- 14","571.00","559.00","580.00","554.00","61.63M","2.33%"
"2023- 04- 13","558.00","537.00","564.00","528.00","50.84M","3.91%"
"2023- 04- 12","537.00","531.00","540.00","518.00","55.93M","0.94%"
"2023- 04- 11","532.00","521.00","546.00","520.00","62.30M","1.92%"
"2023- 04- 10","522.00","514.00","524.00","509.00","21.06M","1.56%"
"2023- 04- 09","514.00","511.00","518.00","509.00","18.12M","0.59%"
"2023- 04- 08","511.00","507.00","515.00","504.00","15.06M","0.59%"
"2023- 04- 07","508.00","507.00","510.00","498.00","20.78M","0.20%"
"2023- 04- 06","507.00","518.00","519.00","499.00","31.75M","-2.12%"
"2023- 04- 05","518.00","515.00","528.00","510.00","38.67M","0.78%"
"2023- 04- 04","514.00","511.00","529.00","510.00","54.80M","0.39%"
"2023- 04- 03","512.00","505.00","540.00","496.00","89.20M","1.39%"
"2023- 04- 02","505.00","518.00","520.00","500.00","33.73M","-2.51%"
"2023- 04- 01","518.00","525.00","532.00","514.00","35.96M","-1.33%"
"2023- 03- 31","525.00","499.00","539.00","496.00","84.09M","5.21%"
"2023- 03- 30","499.00","502.00","511.00","491.00","39.10M","-0.60%"
"2023- 03- 29","502.00","486.00","514.00","485.00","78.87M","3.29%"
"2023- 03- 28","486.00","459.00","489.00","455.00","49.77M","5.65%"
"2023- 03- 27","460.00","473.00","475.00","451.00","38.79M","-2.34%"
"2023- 03- 26","471.00","470.00","480.00","466.00","15.81M","0.21%"
"2023- 03- 25","470.00","482.00","484.00","469.00","27.06M","-2.29%"
"2023- 03- 24","481.00","489.00","490.00","476.00","26.11M","-1.84%"
"2023- 03- 23","490.00","481.00","505.00","467.00","58.29M","2.08%"
"2023- 03- 22","480.00","488.00","514.00","468.00","160.97M","-1.64%"
"2023- 03- 21","488.00","446.00","511.00","441.00","136.70M","9.42%"
"2023- 03- 20","446.00","459.00","461.00","445.00","33.07M","-3.04%"
"2023- 03- 19","460.00","449.00","466.00","448.00","31.87M","2.45%"
"2023- 03- 18","449.00","461.00","471.00","447.00","46.77M","-2.60%"
"2023- 03- 17","461.00","434.00","462.00","430.00","50.83M","6.22%"
"2023- 03- 16","434.00","434.00","440.00","425.00","25.30M","0.00%"
"2023- 03- 15","434.00","453.00","456.00","424.00","50.04M","-3.98%"
"2023- 03- 14","452.00","452.00","480.00","442.00","48.44M","0.00%"
"2023- 03- 13","452.00","438.00","461.00","435.00","41.85M","3.43%"
"2023- 03- 12","437.00","414.00","438.00","405.00","27.21M","5.56%"
"2023- 03- 11","414.00","427.00","437.00","410.00","25.22M","-3.04%"
"2023- 03- 10","427.00","420.00","430.00","406.00","30.27M","1.67%"
"2023- 03- 09","420.00","424.00","430.00","410.00","32.78M","-0.94%"
"2023- 03- 08","424.00","440.00","442.00","421.00","25.11M","-3.42%"
"2023- 03- 07","439.00","439.00","445.00","430.00","21.59M","0.00%"
"2023- 03- 06","439.00","450.00","452.00","439.00","16.07M","-2.44%"
"2023- 03- 05","450.00","449.00","456.00","446.00","7.57M","0.22%"
"2023- 03- 04","449.00","456.00","460.00","444.00","10.08M","-1.32%"
"2023- 03- 03","455.00","465.00","465.00","438.00","28.74M","-2.15%"
"2023- 03- 02","465.00","474.00","476.00","458.00","20.15M","-2.11%"
"2023- 03- 01","475.00","473.00","482.00","468.00","15.96M","0.42%"
"2023- 02- 28","473.00","485.00","489.00","468.00","20.27M","-2.47%"
"2023- 02- 27","485.00","490.00","491.00","478.00","16.78M","-1.02%"
"2023- 02- 26","490.00","483.00","491.00","477.00","13.37M","1.45%"
"2023- 02- 25","483.00","487.00","490.00","472.00","20.17M","-0.82%"
"2023- 02- 24","487.00","502.00","504.00","480.00","34.25M","-2.99%"
"2023- 02- 23","502.00","510.00","514.00","498.00","18.11M","-1.38%"
"2023- 02- 22","509.00","511.00","512.00","494.00","29.88M","-0.39%"
"2023- 02- 21","511.00","519.00","524.00","506.00","36.68M","-1.54%"
"2023- 02- 20","519.00","517.00","527.00","506.00","29.94M","0.39%"
"2023- 02- 19","517.00","523.00","530.00","515.00","24.70M","-1.15%"
"2023- 02- 18","523.00","519.00","539.00","512.00","28.01M","0.77%"
"2023- 02- 17","519.00","502.00","526.00","499.00","31.91M","3.39%"
"2023- 02- 16","502.00","535.00","538.00","500.00","65.61M","-6.17%"
"2023- 02- 15","535.00","500.00","537.00","496.00","45.80M","7.00%"
"2023- 02- 14","500.00","467.00","508.00","458.00","49.58M","7.07%"
"2023- 02- 13","467.00","473.00","474.00","450.00","23.74M","-1.06%"
"2023- 02- 12","472.00","477.00","482.00","468.00","14.00M","-1.05%"
"2023- 02- 11","477.00","466.00","479.00","464.00","12.41M","2.36%"
"2023- 02- 10","466.00","467.00","473.00","457.00","29.88M","-0.43%"
"2023- 02- 09","468.00","502.00","505.00","465.00","41.10M","-6.77%"
"2023- 02- 08","502.00","505.00","509.00","492.00","32.75M","-0.79%"
"2023- 02- 07","506.00","491.00","507.00","488.00","34.44M","3.05%"
"2023- 02- 06","491.00","495.00","509.00","487.00","26.15M","-0.81%"
"2023- 02- 05","495.00","504.00","506.00","484.00","31.74M","-1.79%"
"2023- 02- 04","504.00","506.00","510.00","503.00","18.82M","-0.40%"
"2023- 02- 03","506.00","502.00","511.00","497.00","29.99M","1.00%"
"2023- 02- 02","501.00","496.00","516.00","496.00","47.49M","0.80%"
"2023- 02- 01","497.00","491.00","501.00","466.00","51.24M","1.22%"
"2023- 01- 31","491.00","470.00","506.00","461.00","54.15M","4.47%"
"2023- 01- 30","470.00","496.00","498.00","461.00","33.34M","-5.43%"
"2023- 01- 29","497.00","481.00","498.00","477.00","27.13M","3.11%"
"2023- 01- 28","482.00","489.00","499.00","476.00","28.46M","-1.43%"
"2023- 01- 27","489.00","476.00","490.00","464.00","29.39M","2.30%"
"2023- 01- 26","478.00","465.00","486.00","465.00","43.84M","2.58%"
"2023- 01- 25","466.00","449.00","471.00","435.00","36.28M","3.79%"
"2023- 01- 24","449.00","468.00","479.00","443.00","39.96M","-4.06%"
"2023- 01- 23","468.00","470.00","481.00","463.00","54.46M","-0.64%"
"2023- 01- 22","471.00","458.00","484.00","454.00","52.40M","2.84%"
"2023- 01- 21","458.00","451.00","474.00","444.00","54.73M","1.55%"
"2023- 01- 20","451.00","419.00","451.00","417.00","38.62M","7.38%"
